Date,HDFCBANK.NS,ICICIBANK.NS,SBIN.NS,TCS.NS,INFY.NS,HCLTECH.NS,ITC.NS,HINDUNILVR.NS,RELIANCE.NS,LT.NS
2023-02-01,0.0148871388719,0.0191094373933,-0.0483972805049,0.0146744134831,0.0112486028524,0.00878310356823,0.0253604594829,-0.000970741406456,-0.00594413628347,0.00990664587041
2023-02-02,-0.0149806662732,0.0116658421815,0.00142115351219,0.0151558985311,0.0208311658563,0.0153399500785,0.0464948746591,0.0232681860218,-0.0055498882201,-0.000302909816441
2023-02-03,0.0339993330387,0.00685374606055,0.0300312414346,0.00630856094873,0.00983304928631,-0.00300561013139,0.0054000331619,0.00526126849975,0.000880600767157,0.0100429570458
2023-02-06,-0.00425911252307,-0.0117615224759,0.00220260382086,-0.0064386638827,-0.0186484962633,-0.000392839356107,0.00719860494978,-0.00421829703592,-0.00756404119977,-0.00483499064487
2023-02-07,0.00148208230207,-0.00111336470749,0.00311202391638,0.00363517461239,-0.00475687780296,-0.0153479704716,-0.0268304078634,-0.0138964226171,-0.00240393444352,0.00425779566173
2023-02-08,-0.000120908780419,0.00741889785015,0.0048320952717,0.013600014222,0.0178251919411,0.0147369699764,0.0061430094327,-0.00709888317437,0.0197738370453,-0.0160378707998
2023-02-09,-0.00208792227999,0.00197688409691,0.00190829653262,0.0058776127181,0.016524211439,0.00117834460849,-0.0034676307813,0.00150881645726,0.00174173047515,0.00773678090896
2023-02-10,0.00396048427961,-0.00810666608859,0.00407646781978,-0.000932581037403,-0.00523942303797,-0.0271457737186,-0.0077789295609,-0.00356293853068,-0.00826823759504,0.00763131829934
2023-02-13,0.000753969078426,-0.00375473899654,-0.0285195599977,-0.0157127340165,-0.0258830346148,-0.00237808449989,0.00764524655839,0.00135696114912,-0.00570804912281,0.0180671691116
2023-02-14,0.00921360479847,0.0170754614854,0.00621318887043,0.00506993286909,0.0163258185336,0.0111238533715,0.0322123193095,-0.000542482709761,0.0232916335426,-0.00530162510278
2023-02-15,-0.00203336763033,0.00633607564307,0.00258510630289,0.0058541588714,0.00238221424219,0.00659784076816,0.0051968543781,-0.0121491388812,0.0223914722108,-0.00760295181806
2023-02-16,-0.00362861146556,-0.00155145876222,-0.00397285586482,0.0105669394362,0.00296987319343,-0.00420173636229,0.000915139035246,-0.00841287264402,-0.000781507573555,0.00149301594588
2023-02-17,-0.0050299185012,-0.00785180454251,-0.0169922120208,-0.016121238683,-0.0113010167578,-0.0166244946803,0.00221962315414,-0.00460088901018,0.00416811973302,0.0218189049902
2023-02-20,-0.00943517888801,-0.0123052231979,-0.0110780851733,-0.00396354360848,0.00544661468613,0.00552747474984,0.00169376800049,-0.00161131519368,-0.0106290652691,-0.000381944773515
2023-02-21,0.00374223670474,0.00246150662912,-0.00324243524893,-0.0104639111358,-0.00816528933324,-0.00945585057107,-0.0046976632415,0.00186982930449,0.00812621731347,0.00177335032076
2023-02-22,-0.0198124637332,-0.0176567274874,-0.0136567625949,-0.0144327212765,-0.0112693993568,-0.0114657710525,0.00417683120306,-0.008822069696,-0.022938994725,-0.0156867234228
2023-02-23,-0.00680655605189,0.000595648567475,0.00896525448944,0.0035948480962,-0.00713255282914,0.0016001277586,0.00972198707127,-0.00136433699186,-0.00480359727423,-0.0163536526215
2023-02-24,-0.00895946646904,-5.96390306998e-05,9.60207289829e-05,-0.00391836679879,-3.21827616181e-05,0.000456718670776,-0.00647068564251,-0.00259286943155,0.00681935283877,-0.0116930933616
2023-02-27,0.00248283498843,0.0196929218976,0.0126820099678,-0.0203800122264,-0.0270280729534,-0.0100056675079,-0.0075589995802,-0.00648196825978,-0.00667151071232,-0.00958164245225
2023-02-28,0.00419744500689,-0.00181165305716,-0.00932902769822,-0.00571887117372,-0.0145155945276,-0.00587538200055,-0.0144951483891,-0.00304319802758,-0.0193166337712,-0.00215473333045
2023-03-01,-0.000969418552228,0.00169491159917,0.026240242666,0.0217519103717,0.00569785127406,0.0215733664382,0.00529538362831,0.0022731764662,0.00915055274334,0.00291155646202
2023-03-02,-0.00854691097378,-0.00268970819266,-0.00551180376239,-0.0191592607314,-0.0161043888016,0.00439510809643,-0.00835269181604,-0.0044293778092,-0.007644772752,0.00297381925796
2023-03-03,0.0196548455072,0.0168940979155,0.0501499656416,0.00621291185328,0.00484500241513,0.0117307123135,0.0247218047897,0.00635347927833,0.0251952765098,0.0142503574875
2023-03-06,0.00703011262102,-0.000921600895643,0.000890486284287,0.00884705346716,0.0188505403586,0.00685734189743,0.00827843617666,0.0055894494538,0.00972034262625,-0.00507788579867
2023-03-08,0.00199515336861,0.00500043293972,0.00550385133485,0.0054863128962,-0.00983300327818,-0.00538386238488,0.010889792677,0.000100558013182,0.00358484494881,0.0137527165833
2023-03-09,9.19672898929e-05,-0.0186919610727,-0.0105011716016,-0.0159203954141,-0.00827416054004,-0.00357576751254,-0.0125658419132,-0.00958278140906,-0.0243282406343,0.0102659819537
2023-03-10,-0.0261248059085,-0.0156604237555,-0.0208821947449,-0.00175481856212,-0.00599617855812,-0.00031349595268,0.00128946024412,0.00164415858444,-0.0156134631428,-0.0162494056915
2023-03-13,-0.0127328716718,-0.0170554997727,-0.0322113512113,-0.0148347264101,-0.0250818032975,-0.0159829865949,-0.0112746006919,-0.00420674652018,-0.0165829984948,-0.0111843045209
2023-03-14,-0.00268124129197,0.00235114659724,-0.00871717780258,-0.0206258973017,-0.0105776649913,-0.0133325112694,-0.0103492896815,-0.00516597727748,-0.00374956317841,0.00483867790375
2023-03-15,-0.0144550689624,-0.00537363045877,-0.0150537742097,-0.00500499493259,-0.00024642401579,-0.00406718676948,-0.000790256866903,-0.0149944293077,-0.017239784435,0.0150203140471
2023-03-16,0.00646457629085,-0.00242445937381,0.0133393873646,-0.00435465406756,-0.0110139058119,-0.00673771530898,0.00538855680017,0.0218900471212,-0.00499666194887,-0.00140219384358
2023-03-17,0.0132821810376,0.01487843178,0.0100540384958,-0.00179124602457,0.0117533786158,0.0330633966006,-0.0155880615342,-0.00487101528408,-0.00125861989065,0.0101388213799
2023-03-20,-0.00695514575718,0.00023914170644,-0.0202103147178,-0.0113879218261,-0.012073795292,-0.0160054702484,0.0086166351773,0.0257344651147,-0.00987721945868,-0.00832316635773
2023-03-21,0.0112696328604,0.0188891947246,0.00509103179894,-0.0119051400976,-0.00926877521307,-0.00639132433739,-0.00489580823396,-0.0195427058292,0.0306221729087,0.0140903828756
2023-03-22,-0.00231348851683,0.00910893262466,-0.000575064126729,0.00792065912032,-0.00104325680083,-0.00226317691889,0.00212005611571,0.00556795069406,0.00303548222766,0.00248736074188
2023-03-23,-0.00806013711096,-0.00553727959037,-0.0170167786425,-0.00196643356979,-0.0106375905577,-0.0144833051334,0.00764789914347,0.0035270341134,-0.0127312149873,-0.00330276211776
2023-03-24,-0.00160061786905,-0.00357165303429,-0.0145371099587,-0.00132879942133,0.00442807395296,-0.0133637814138,-0.00513609038648,-0.00173186947303,-0.0199956380835,-0.0185241277279
2023-03-27,0.00434775443505,-0.00435023028747,0.00945356306442,0.000576633531048,0.00599356817618,-0.000237858837263,0.00395300145207,0.00730971297905,0.0154252784071,-0.00562473636297
2023-03-28,0.00810127503442,0.00710327718117,-0.00402648551794,-0.002052015807,-0.00820505546624,-0.00993975032784,-0.00118420311171,-0.00650369470799,0.00465945328346,-0.00951589425266
2023-03-29,0.00479803659189,-0.00439686918502,0.0163969030264,0.00735455020654,0.00430969323157,0.0250415396263,0.00786899191477,0.0191682316083,-0.00593393563118,0.00647036399842
2023-03-31,0.0136052021059,0.030379891783,0.0139393018307,0.021120385165,0.0315871553851,0.0164908001613,0.00195753964815,0.0115888072369,0.042211858747,0.00776967571345
2023-04-03,0.000621083833219,0.00743877475551,0.00571147711469,-0.00184203383236,-0.0120474012414,0.0118165625173,-0.0120674168867,-0.00951658865451,0.000171470708602,0.00274562628062
2023-04-05,0.0264696197718,0.000904729317555,-0.00714463074052,0.0123607833675,0.00896144472851,0.0118136715555,0.0196010773522,0.0182273187324,-0.00240477119815,0.0395723561971
2023-04-06,0.00759022056005,-0.0109115853005,0.00885182548782,-0.00591299905037,-0.00115983675125,-0.0175670901549,0.0024553657905,-0.0067988715945,0.00668476457344,0.00728165036667
2023-04-10,-0.00475209918569,-0.00751394159251,-0.00256185510162,0.0131709233865,0.00400074138462,0.0102509769839,0.00309314861275,-0.0129871477264,-0.00711476005712,0.0154672696461
2023-04-11,0.00292009885774,0.0153687166311,0.0109601182148,-0.0153154846347,-0.01513926754,-0.0147027752179,0.0189923989421,0.00614183714194,0.0049343949566,-0.00355644317944
2023-04-12,0.0129026325754,0.00931126574411,-0.00735652440681,0.00862823907954,0.0156295016728,0.00687595697412,-0.0062060679704,-0.00740639573104,0.00439868830259,-0.0056643919246
2023-04-13,0.00447091852073,0.0098929468059,0.00895263909707,-0.0164219353736,-0.0277568520011,-0.020911537201,0.00519549888301,0.00286271184575,0.00376431758188,-0.0130851172654
2023-04-17,-0.0153614983962,0.00255517505631,0.0205216025913,-0.015596986613,-0.0989665422084,-0.0280523565386,0.0114359332808,0.00615176666505,0.00506031766104,-0.0200107864182
2023-04-18,-0.00423900939339,-0.0049495717959,0.00339495936553,-0.00279081287119,0.000834038811101,0.0205607118071,-0.00413213515332,-0.00424130622645,-0.0115127885665,0.00117365604197
2023-04-19,0.00366887422139,-0.00553447641214,-0.0102195914304,-0.0132310399984,-0.0217945996165,-0.0239246088641,0.000627140998748,-0.00372586683734,0.00496541695222,0.0013525002845
2023-04-20,0.00371515962442,0.00279906403299,0.0082942138178,0.00490767878173,-0.00716710565997,-0.00115576938319,0.00387984704367,-0.0155252383368,-0.00253292895553,0.00590696413301
2023-04-21,0.00161370341729,-0.0098312654978,-0.00303325005408,0.0178917579831,0.00322348458213,0.0109754667831,0.0196652134013,0.00214404124102,0.00125663056142,-0.00789128830801
2023-04-24,0.00805886483476,0.0213367423698,0.0208615819774,0.00440353160926,-0.000855904323071,0.00485038694149,0.00110166821911,0.000720435545879,0.00382424659694,0.0061655104854
2023-04-25,-0.0143187365359,0.00957009902205,0.0128986648835,0.000377941833457,-0.00114234651436,-0.000569469279252,0.0069491590842,-0.00372748343333,0.00762547395901,0.00851046690312
2023-04-26,0.00458639430271,0.0016407262463,0.00806634168016,0.00694995556833,0.00216132380608,0.0114206975708,0.00169952518713,0.00813813697942,-0.0058883222351,0.0124666267804
2023-04-27,0.00548806298563,0.00370907070541,-0.00282889990695,-0.00319415717331,0.0151183689665,0.00533512873612,0.00905534635602,-0.0168085712185,0.00630916704738,0.0128557169166
2023-04-28,0.00391845264299,-0.000762379024949,0.0237096021419,0.00976996061531,0.00520233031968,0.0102486002097,0.0226971326679,-0.00472965473855,0.0181138314524,0.0251832017427
2023-05-02,-0.000207468967585,0.00483751525386,-0.00520131136206,4.68082312073e-05,0.0195246493318,0.00323701941513,-0.00258827783602,-0.00228146527333,0.00845419867879,0.00844430885165
2023-05-03,0.00349082167544,0.000812969874145,-0.00837843735515,-0.012345411997,-0.00651830788476,-0.00808855847056,0.00634099538567,0.013893246822,-0.00861936048279,-0.0118758123455
2023-05-04,0.0202582077943,-0.00124680139076,0.0165149862584,0.0127490315727,0.00346073327263,0.0073857013901,-0.00598759920123,0.00831200668347,0.0114624786164,0.000254537837874
2023-05-05,-0.060941164367,0.00567989120619,-0.00605277679915,0.00310026561348,-0.0114111078642,-0.01060158652,0.00972637128359,-0.00239644113211,-0.00255636290022,0.0087021628128
2023-05-08,0.011498127838,0.0117436458005,0.0122404902179,0.00614071772772,0.00514915764104,0.0189560314621,0.00627759986699,0.00619893911651,0.0122720206369,-0.00510231326578
2023-05-09,3.05021257856e-05,-0.00373866818235,-0.0174578555033,0.00999406979938,0.00402169117027,0.00301675264273,-0.0178899668674,-0.000198528538601,0.00309006821266,0.00377667168932
2023-05-10,0.00461070875152,0.00176415073596,-0.00226930498149,0.00108075269868,-0.00588015420788,-0.000648802739474,0.00365059294357,0.00273863590913,0.00685281326992,-0.00417831595876
2023-05-11,0.000665698780544,0.00335964210602,0.0021821235852,-0.00141576534266,-0.00567609279236,0.00904725622805,-0.0117055635383,0.0272545209027,-0.00655025554998,-0.0531102914496
2023-05-12,0.008792533344,0.00499176568921,0.0081626903026,-0.00239467069594,-0.00871570861014,0.00677784739621,0.000118889866453,0.011887085548,0.00163134503609,-0.00943246784358
2023-05-15,0.00478531000034,0.00195804548724,0.00646524182298,-0.00589639218385,0.0105053175046,0.00387186500358,0.017330264626,0.0147004735627,0.00197042546825,0.0115266282742
2023-05-16,-0.00575035758003,0.000634168868097,0.00753289232599,0.00095178395634,0.00471736339429,-0.00826317980792,-0.00904033152593,0.00511407647551,-0.0143435726043,-0.00878416818761
2023-05-17,-0.0053870289396,-0.00742429426925,0,-0.0152935594901,-0.0138582332675,-0.0149176205401,0.00857260612097,-0.00530201390777,-0.00592673761142,-0.00341813906831
2023-05-18,0.00398971152565,0.00758284030577,-0.0208537864806,-0.00276216295925,-0.000721987900242,0.00496635636471,-0.0186479793794,-0.0129317485199,-0.00215450461953,-0.0142476487438
2023-05-19,0.00115436176242,0.00820710430913,0.00165310230892,0.00716220574566,0.0182119657217,0.014205556871,0.000357395096656,0.00527584725745,0.00324024986337,0.00084508871685
2023-05-22,-0.00355852102378,-0.0041478611867,0.00347141027716,0.0232624777403,0.0186599256185,0.022120781659,0.0116032216762,-0.00126879532117,0.00532981271896,0.0120500597425
2023-05-23,-0.00234882563713,0.00320432050655,0.00768062084365,-0.000500165618017,0.00559249461075,-0.0112249236208,0.0103057417291,-0.00372178793203,-0.000183197546212,-0.00858599569036
2023-05-24,-0.013157181629,-0.0134634159003,0.00188963567004,0.00190899678688,-0.00107761241804,0.00414558953052,0.0100853185687,-0.00509243771502,-0.00584301204056,-0.00570405615862
2023-05-25,-0.0038445243738,-0.000850930945334,-0.00249167407631,-0.00298646985739,0.00437950216109,0.00363550646916,0.0174931414516,-0.0067916166994,-0.000122866204428,0.00890689623526
2023-05-26,0.0038445243738,0.0114782387133,0.00813880229648,0.010691146969,0.00999321461611,0.0205751841806,0.00553820360583,0.0209927884629,0.0269098800312,0.00621742126301
2023-05-29,0.0121183623896,-0.00268570481704,0.0152417282702,-0.00257160317712,-0.00231769882336,-0.0114769991887,0.0123225210488,-0.000773154564517,0.00560950654441,0.00274584582456
2023-05-30,0.000763988496336,0.00189655964328,-0.00370439317993,-0.0012508392126,0.00716376380184,0.00853210353511,0.0239927363909,0.00235553417864,-0.000257848017205,-0.00620020491198
2023-05-31,-0.0159505190736,-0.000842463978146,-0.00284153639391,-0.00808401933684,-0.00420107444855,0.00811074429912,-0.00982818610847,0.00413210441525,-0.0200614396754,-0.0023322064591
2023-06-01,-0.00426154126576,-0.0138445815126,0.00498905050219,0.0104336564443,0.000909770225155,-0.00279842782827,-0.0131044959638,0.0113132852954,-0.0026960453082,0.000974318897239
2023-06-02,0.00155736601115,0.00218755963843,0.00760706837064,-0.00555111562579,-0.00230655357776,-0.00425632035137,0.00837960487472,0.00694419296802,-0.00327345800544,0.012043432338
2023-06-05,-0.00130807208115,0.00912522983455,0,-0.00506497371548,0.00422483155455,0.0010987150624,-0.00622130808019,-0.00772284685796,0.00894083637612,0.0149906884477
2023-06-06,-0.00312116800119,-0.00492367589415,-0.00315560022634,-0.0173589523803,-0.0197411163428,-0.00855786838568,0.00486728594089,-0.00172642659988,0.000847457034776,0.00424526557877
2023-06-07,0.00517593100444,-0.00201876927562,0.00655572101002,0.0130932321827,0.00774914833199,0.000398412494119,0.00259370069329,0.00926510314506,0.00755388923731,0.0163498301334
2023-06-08,0.000621724359006,-0.00244925987609,-0.00118866744878,-0.01181028068,-0.00478255549806,-0.00203903893755,-0.00236794311788,-0.0134543305845,0.000600305675091,0.0106535032355
2023-06-09,0.00118055277759,0.000159772617491,-0.0167926539896,-0.00842414103739,-0.0132222602257,-0.0152025161204,-0.0100982219981,-0.0164409040889,-0.00710611107803,0.00965275096287
2023-06-12,-0.00610332417317,-0.00224116466845,-8.63101952312e-05,0.0116476677333,0.0203298527694,0.0265862056475,-0.0034270234622,0.00274630767908,0.000885974670903,-0.00980243025006
2023-06-13,0.00168514613911,0.0080873500695,-0.00389616150389,-0.000985775856386,0.00993535277609,-0.00735386305427,0.0191539612204,0.0122008993893,0.0146656592844,0.00615625885843
2023-06-14,-0.00109194176278,-0.00398217608438,0.000260254160764,0.00226321210489,-0.00341607577608,0.0040139571744,-0.00202270897421,0.0085029078402,0.0122224722342,0.000276175373592
2023-06-15,-0.0123752115575,-0.0141451441068,-0.0175850087263,-0.00333687457587,-0.0105133608626,0.00679989189059,0.0080664823811,-0.00335904998293,0.000274306147189,0.00265026720971
2023-06-16,0.0129993242719,0.00816855587844,0.00834983341199,-0.0129555609237,0.00376183365628,0.00401444595994,0.0110964521725,0.00960173512053,0.00968818741506,0.00232653768072
2023-06-19,0.000873215189013,-0.0118987896908,-0.00421021455837,0.0111195042599,0.00181771301606,-0.00931872301804,0.00110272266632,-0.00386841653007,-0.00998217997451,-0.000190125540209
2023-06-20,0.00208617107008,0.00259643236402,-0.0025520867038,0.00537446071766,0.00723799034069,0.0269725622496,-0.00165473661102,-0.00266821351835,0.00207483561806,0.0065918794282
2023-06-21,0.017329545926,-0.000918840204267,-0.00185240397023,0.00940493386149,-0.0031121054413,0.00153898698876,-0.0128904251504,0.000186767386419,0.00281169661838,0.0052130329524
2023-06-22,0.00487925035881,0.00113491125061,-0.00602139701559,-0.00606448536394,-0.0137936347961,-0.00604154299076,0.00134123779704,-0.00834743317464,-0.0112947457011,0.00906322405647
2023-06-23,-6.08119308231e-05,-0.002433512301,-0.014943672625,-0.00686307223276,-0.0129982533444,0.00150310568301,-0.00649943248388,-0.00481497813495,-0.00821724899915,-0.0111118053992
2023-06-26,-0.00484907059763,0.00426819965566,0.00440782386899,-0.00833620076496,0.00422037641698,0.00201487816822,0.00213373635842,0.00396690742051,-0.00766443570787,-0.0050344853785
2023-06-27,0.0139948105462,0.00928332079292,0.0161157506153,0.00241129650822,0.00690325902025,0.00213924167941,-0.0013471099882,-0.000282850141,0.000360774049363,0.00440666528393
2023-06-28,0.0105255976817,0.0014411423795,0.0065147364637,0.00564482921415,0.011039853745,0.000213435821215,0.00950313426788,0.00372705934298,0.0131518635704,0.0138894080825
2023-06-30,0.014951938768,-0.00304476884264,0.00533842054084,0.0266369301103,0.0320700849025,0.0150117267038,0.00499483923773,0.00633020641778,0.0081697389868,0.0220959906468
2023-07-03,0.0107565750765,0.00847024686309,0.0217570043021,-0.0091110545316,-0.00134881257391,-0.00535953517006,0.0254699384419,0.0085143372465,0.0253403847132,-0.00872288444947
2023-07-04,0.00487242711339,0.00227850216944,0.00646962758529,0.0111076104546,0.00854842281799,0.00758760055592,0.00666953894198,-0.000388662152956,-0.0103566205276,0.00317348189515
2023-07-05,-0.0322828087222,0.0139804277802,0.00228844851186,0.00334917459231,0.00159730256737,0.00352138980813,0.0185888660827,0.0204740076981,-0.00164304301869,0.00362877213517
2023-07-06,0.00101551640916,0.00146029031745,0.00321200160314,0.000887994798792,-0.00252679744875,-0.0119134787389,-0.00252891562865,0.000453533648546,0.0207732821201,0.00717832647261
2023-07-07,-0.00875461440218,-0.0136427334182,0.00185464667446,0.00190914836575,-0.0102465695549,-0.0197163027202,-0.0116736989157,-0.0216315565316,-0.00195364878755,-0.0158975505527
2023-07-10,-0.00238183431507,0.00211103995306,-0.0016859595413,-0.017360865315,-0.000789620562513,-0.0290103008071,-0.00545888588275,-0.0155194295601,0.0377978426414,-0.00433711801149
2023-07-11,-0.00487154660871,-0.00364440051002,-0.00685770375385,0.000137547077879,0.0145273492629,-0.00857371484034,0.0155487117233,0.0104660096948,0.0107824681633,0.0145730112252
2023-07-12,-0.00941702791004,-0.000582212101996,0.00118856650569,-0.0038272660882,-0.0114099362542,-0.0039092501078,-0.00179811916855,-0.00404981591639,0.00110255195155,-0.00795219009587
2023-07-13,0.00497858558852,0.0118941869085,-0.00612811010072,0.02443900179,0.0235704606525,-0.00157706370303,-0.000635318846031,-0.00711293750065,-0.00898244238188,-0.00195715512581
2023-07-14,0.00206971441623,0.00454136814169,-0.00213675871666,0.0508043904673,0.043610778911,0.0373090403546,0.00190489729245,0.00832770326424,-0.000838894660029,0.00897936829022
2023-07-17,0.0207023693206,0.00896956629319,0.028175723017,-0.00655113470774,-0.00210622295078,0.00242995393518,-0.00116374374788,0.00179153345049,0.0202268924623,-0.00139643491417
2023-07-18,-0.000834168645482,0.00694387553452,-0.0146636513457,0.00147395028113,0.0360615181882,0.0115900979357,0.000317512152338,0.000410100068814,0.00845617897342,0.00238688320449
2023-07-19,0.00452021883488,-0.00205237457224,0.0152458641611,-0.00769365352283,-0.000169555307956,0.00158417040036,0.0133497584024,-0.00418346426718,0.00755884377074,0.00782887830056
2023-07-20,0.0021636978087,0.0224991459549,0.0141973752965,0.000649932130488,-0.0174053134219,-0.00280818592005,0.0273960785158,0.0117772335583,-0.00121177184199,-0.00178577046789
2023-07-21,-0.00772766398185,0.00140517952871,0.00824390151388,-0.0278136677114,-0.0848377344075,-0.0355350482148,-0.00346012993424,-0.0374060814056,-0.0314452246988,0.0380466365213
2023-07-24,0.001580062207,-0.00502762753781,0.00413719357638,0.0078218292759,0.0037480427925,-0.00228853096101,-0.0397224968043,-0.00916246407916,-0.0204338591392,0.00731987024632
2023-07-25,0.0107853636369,0.00271800205406,-0.0131190537198,0.00129533359819,-0.00149749158506,-0.00121375704467,-0.0193868719187,-0.00470045934187,-0.000643377462539,-0.0171699382671
2023-07-26,-0.00348373056181,0.00175781708546,0.00906326546539,-0.00319713721197,0.0106207933321,0.00309883173098,0.0212943937018,0.00588173478405,0.0161215503579,0.0327848995208
2023-07-27,-0.0104344657394,-0.00624152849545,0.00227321330687,0.00253493525402,0.00318281938983,0.00210543298065,-0.0153634971146,-0.00522004986188,-0.00934602186154,0.00525771055332
2023-07-28,-0.0178799459234,0.00599064609301,-0.000811246399368,-0.0122923052565,-0.00939261691051,-0.0124275682267,0.00728442747927,0.00572326966398,0.00999902603008,-0.00401152462092
2023-07-31,0.00467404771101,0.00210569861243,0.00671386513909,0.0194934168196,0.0112753668117,0.0118456551519,-0.00588772340297,-0.00925103486144,0.0084300511949,0.011930525891
2023-08-01,0.00666992198653,-0.00376336929114,-0.0135548434969,0.00890401257016,0.00698293779732,0.0193337110381,-0.00193452961559,-0.00379502108015,-0.0142423798364,-0.00549743629405
2023-08-02,-0.0131710595991,-0.00767097579632,-0.0221442386057,-0.00330795245114,-0.00613519904675,-0.00669789271769,-0.010163291967,0.00697243050906,-0.0107410057243,-0.00551453129758
2023-08-03,-0.00724963478131,-0.0224913746809,-0.0133733090047,-0.0118997063053,0.0054757901146,-0.00478635241172,-0.00884144456586,-0.00689411956565,-0.00421187486157,-0.00921412155424
2023-08-04,0.0143561998797,0.00568337898965,-0.029560539717,0.0127422856501,0.0102456486066,0.0166094586828,-0.00241491476953,-0.00207959895006,0.013499617625,0.011023985311
2023-08-07,-0.000575085640951,0.00529246560688,-0.00946365300571,0.0116923405848,0.0105725867537,0.00562040827789,-0.000109882672501,0.00907120277305,0.00568204367421,0.00342014327588
2023-08-08,-0.000817853234606,0.00434669578091,0.00911477727182,-0.00386774167021,-0.00201218068831,-0.00824546307118,-0.00562134491397,-0.00130480274844,-0.0060409699785,-0.0014046866319
2023-08-09,0.000363478503212,0.000822790598327,0.00113354180651,-0.00233675737158,0.00301670662674,0.00245020931674,0.013831081626,-0.0053341232618,0.00657567693074,0.00734337356417
2023-08-10,-0.00891569613423,-0.00888074277449,-0.000174342002609,-0.00590904247293,-0.0038082635237,-0.00864616071097,-0.0151583745411,-0.0060917695099,0.00444503547662,-0.0030595127039
2023-08-11,-0.0104773916567,-0.011737568994,0.000871293974797,0.00194464665014,-0.0124957571564,0.0322263964595,-0.0066629402564,-0.0138534089155,0.00420966668169,-0.00189315036283
